route_id;route_type;stop_id;stop_name;stop_desc;Lat;Long;wheelchair_boarding;IDquartiere;SEZ2011;stopCode
47U;3;1249;XXV APRILE N.102;V.LE XXV APRILE FRONTE N. 101;45.0351;7.687460000000001;2;22;12720002484;1249_47U
73U;3;1249;XXV APRILE N.102;V.LE XXV APRILE FRONTE N. 101;45.0351;7.687460000000001;2;22;12720002484;1249_73U
47U;3;1250;VAL PATTONERA;V.LE XXV APRILE FRONTE N.136;45.03306;7.690980000000001;2;22;12720002614;1250_47U
47U;3;1252;XXV APRILE N.167;V.LE XXV APRILE N.167;45.031929999999996;7.6931899999999995;2;22;12720002616;1252_47U
47U;3;1254;FREGUGLIA;P.FREGUGLIA (CAVORETTO);45.02928;7.68785;1;22;12720003589;1254_47U
47U;3;3128;CARDUCCI;P.CARDUCCI;45.04242;7.671310000000001;1;9;12720002225;3128_47U
47U;3;1239;ZARA;P.ZARA;45.03935;7.681710000000001;1;22;12720002481;1239_47U
66U;3;1239;ZARA;P.ZARA;45.03935;7.681710000000001;1;22;12720002481;1239_66U
67U;3;1239;ZARA;P.ZARA;45.03935;7.681710000000001;1;22;12720002481;1239_67U
47U;3;1241;SABAUDIA;C. MONCALIERI N. 248;45.03733;7.68128;2;22;12720002481;1241_47U
67U;3;1241;SABAUDIA;C. MONCALIERI N. 248;45.03733;7.68128;2;22;12720002481;1241_67U
73U;3;1241;SABAUDIA;C. MONCALIERI N. 248;45.03733;7.68128;2;22;12720002481;1241_73U
47U;3;1244;XXV APRILE N.2;V.LE XXV APRILE N.2;45.03433;7.684710000000001;1;22;12720002486;1244_47U
73U;3;1244;XXV APRILE N.2;V.LE XXV APRILE N.2;45.03433;7.684710000000001;1;22;12720002486;1244_73U
47U;3;1246;XXV APRILE N.68;V.LE XXV APRILE N.68;45.03474;7.68628;1;22;12720002484;1246_47U
73U;3;1246;XXV APRILE N.68;V.LE XXV APRILE N.68;45.03474;7.68628;1;22;12720002484;1246_73U
47U;3;1248;XXV APRILE N.102;V.LE XXV APRILE N. 106;45.03495;7.68743;2;22;12720002484;1248_47U
73U;3;1248;XXV APRILE N.102;V.LE XXV APRILE N. 106;45.03495;7.68743;2;22;12720002484;1248_73U
47U;3;1251;VAL PATTONERA;V.LE XXV APRILE N.134;45.03293;7.69088;1;22;12720002615;1251_47U
47U;3;1253;XXV APRILE N.164;V.LE XXV APRILE N.164;45.03203;7.693039999999999;2;22;12720002615;1253_47U
47U;3;1255;XXV APRILE N.56;V.LE XXV APRILE N.56;45.0336;7.68688;1;22;12720002484;1255_47U
73U;3;1255;XXV APRILE N.56;V.LE XXV APRILE N.56;45.0336;7.68688;1;22;12720002484;1255_73U
49U;3;1297;BOLZANO;CORSO BOLZANO PRIMA DI PIAZZA XVIII DICEMBRE;45.073479999999996;7.667860000000001;1;1;12720003151;1297_49U
49U;3;1312;CRISPI OVEST;C.VIGEVANO / V.BANFO;45.08915;7.687410000000001;1;18;12720001731;1312_49U
77U;3;1312;CRISPI OVEST;C.VIGEVANO / V.BANFO;45.08915;7.687410000000001;1;18;12720001731;1312_77U
49U;3;2315;PALERMO;C. NOVARA N. 29;45.08631;7.69378;1;18;12720001609;2315_49U
57U;3;2315;PALERMO;C. NOVARA N. 29;45.08631;7.69378;1;18;12720001609;2315_57U
77U;3;2315;PALERMO;C. NOVARA N. 29;45.08631;7.69378;1;18;12720001609;2315_77U
49U;3;2317;CRISPI EST;C. NOVARA N. 11;45.088159999999995;7.690230000000001;1;18;12720001686;2317_49U
77U;3;2317;CRISPI EST;C. NOVARA N. 11;45.088159999999995;7.690230000000001;1;18;12720001686;2317_77U
49U;3;2560;PUGLIA;STR.SETTIMO / V.PUGLIA;45.10861;7.728269999999999;2;19;12720002559;2560_49U
49U;3;1309;CIGNA;C.VIGEVANO / V.PIOSSASCO;45.08956;7.681660000000001;1;7;12720001047;1309_49U
77U;3;1309;CIGNA;C.VIGEVANO / V.PIOSSASCO;45.08956;7.681660000000001;1;7;12720001047;1309_77U
49U;3;1311;CRISPI OVEST;C.VIGEVANO FRONTE N.4;45.088809999999995;7.6875;1;7;12720003246;1311_49U
77U;3;1311;CRISPI OVEST;C.VIGEVANO FRONTE N.4;45.088809999999995;7.6875;1;7;12720003246;1311_77U
49U;3;2314;PALERMO;C.NOVARA / V.NOVI;45.0862;7.69373;1;7;12720001053;2314_49U
57U;3;2314;PALERMO;C.NOVARA / V.NOVI;45.0862;7.69373;1;7;12720001053;2314_57U
77U;3;2314;PALERMO;C.NOVARA / V.NOVI;45.0862;7.69373;1;7;12720001053;2314_77U
49U;3;2318;CRISPI EST;C.NOVARA / C.G.CESARE;45.088029999999996;7.69035;1;7;12720001050;2318_49U
77U;3;2318;CRISPI EST;C.NOVARA / C.G.CESARE;45.088029999999996;7.69035;1;7;12720001050;2318_77U
49U;3;2559;PUGLIA;STR.SETTIMO DOPO V.PUGLIA;45.108270000000005;7.7284;2;20;12720002562;2559_49U
49U;3;3561;NOVARA N.78;CORSO NOVARA N. 78;45.08415;7.69612;2;7;12720001064;3561_49U
57U;3;3561;NOVARA N.78;CORSO NOVARA N. 78;45.08415;7.69612;2;7;12720001064;3561_57U
5U;3;305;CATTANEO SUD;C.ORBASSANO / P.CATTANEO;45.03495;7.624289999999999;1;23;12720002354;305_5U
5BU;3;305;CATTANEO SUD;C.ORBASSANO / P.CATTANEO;45.03495;7.624289999999999;1;23;12720002354;305_5BU
71U;3;305;CATTANEO SUD;C.ORBASSANO / P.CATTANEO;45.03495;7.624289999999999;1;23;12720002354;305_71U
74U;3;305;CATTANEO SUD;C.ORBASSANO / P.CATTANEO;45.03495;7.624289999999999;1;23;12720002354;305_74U
5U;3;325;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05279;7.6566600000000005;1;3;12720001195;325_5U
5BU;3;325;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05279;7.6566600000000005;1;3;12720001195;325_5BU
64U;3;325;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05279;7.6566600000000005;1;3;12720001195;325_64U
66U;3;325;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05279;7.6566600000000005;1;3;12720001195;325_66U
S05U;3;325;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05279;7.6566600000000005;1;3;12720001195;325_S05U
5U;3;327;CASSINI;C.ROSSELLI / V.CASSINI;45.052170000000004;7.659339999999999;1;3;12720001196;327_5U
5BU;3;327;CASSINI;C.ROSSELLI / V.CASSINI;45.052170000000004;7.659339999999999;1;3;12720001196;327_5BU
64U;3;327;CASSINI;C.ROSSELLI / V.CASSINI;45.052170000000004;7.659339999999999;1;3;12720001196;327_64U
66U;3;327;CASSINI;C.ROSSELLI / V.CASSINI;45.052170000000004;7.659339999999999;1;3;12720001196;327_66U
S05U;3;327;CASSINI;C.ROSSELLI / V.CASSINI;45.052170000000004;7.659339999999999;1;3;12720001196;327_S05U
5U;3;333;EINAUDI;C.G.FERRARIS DOPO C.EINAUDI;45.05883;7.66633;1;3;12720000818;333_5U
5BU;3;333;EINAUDI;C.G.FERRARIS DOPO C.EINAUDI;45.05883;7.66633;1;3;12720000818;333_5BU
64U;3;333;EINAUDI;C.G.FERRARIS DOPO C.EINAUDI;45.05883;7.66633;1;3;12720000818;333_64U
S05U;3;333;EINAUDI;C.G.FERRARIS DOPO C.EINAUDI;45.05883;7.66633;1;3;12720000818;333_S05U
5U;3;335;PASTRENGO;C.G.FERRARIS N.63;45.06106;7.66782;1;3;12720000806;335_5U
5BU;3;335;PASTRENGO;C.G.FERRARIS N.63;45.06106;7.66782;1;3;12720000806;335_5BU
64U;3;335;PASTRENGO;C.G.FERRARIS N.63;45.06106;7.66782;1;3;12720000806;335_64U
S05U;3;335;PASTRENGO;C.G.FERRARIS N.63;45.06106;7.66782;1;3;12720000806;335_S05U
5U;3;337;STATI UNITI;C.G.FERRARIS / C.STATI UNITI;45.062940000000005;7.6692;1;3;12720000795;337_5U
5BU;3;337;STATI UNITI;C.G.FERRARIS / C.STATI UNITI;45.062940000000005;7.6692;1;3;12720000795;337_5BU
64U;3;337;STATI UNITI;C.G.FERRARIS / C.STATI UNITI;45.062940000000005;7.6692;1;3;12720000795;337_64U
S05U;3;337;STATI UNITI;C.G.FERRARIS / C.STATI UNITI;45.062940000000005;7.6692;1;3;12720000795;337_S05U
5U;3;339;G.A.M.;C.G.FERRARIS / V.VELA;45.06432;7.6701;1;3;12720003214;339_5U
5BU;3;339;G.A.M.;C.G.FERRARIS / V.VELA;45.06432;7.6701;1;3;12720003214;339_5BU
64U;3;339;G.A.M.;C.G.FERRARIS / V.VELA;45.06432;7.6701;1;3;12720003214;339_64U
S05U;3;339;G.A.M.;C.G.FERRARIS / V.VELA;45.06432;7.6701;1;3;12720003214;339_S05U
ST1U;3;339;G.A.M.;C.G.FERRARIS / V.VELA;45.06432;7.6701;1;3;12720003214;339_ST1U
5U;3;343;MONTECUCCOLI;C.G.FERRARIS FRONTE N.18;45.06839;7.67318;1;1;12720000292;343_5U
52U;3;343;MONTECUCCOLI;C.G.FERRARIS FRONTE N.18;45.06839;7.67318;1;1;12720000292;343_52U
5BU;3;343;MONTECUCCOLI;C.G.FERRARIS FRONTE N.18;45.06839;7.67318;1;1;12720000292;343_5BU
5U;3;345;CERNAIA;C.G.FERRARIS / V.GIANNONE;45.07059;7.674689999999999;1;1;12720000266;345_5U
52U;3;345;CERNAIA;C.G.FERRARIS / V.GIANNONE;45.07059;7.674689999999999;1;1;12720000266;345_52U
5BU;3;345;CERNAIA;C.G.FERRARIS / V.GIANNONE;45.07059;7.674689999999999;1;1;12720000266;345_5BU
5U;3;302;ORBASSANO C.11;C.ORBASSANO N.422;45.03225;7.6170800000000005;1;12;12720003498;302_5U
5BU;3;302;ORBASSANO C.11;C.ORBASSANO N.422;45.03225;7.6170800000000005;1;12;12720003498;302_5BU
71U;3;302;ORBASSANO C.11;C.ORBASSANO N.422;45.03225;7.6170800000000005;1;12;12720003498;302_71U
5U;3;304;CERNAIA;CORSO G. FERRARIS DOPO VIA CERNAIA;45.07082;7.67415;1;1;12720000265;304_5U
5BU;3;304;CERNAIA;CORSO G. FERRARIS DOPO VIA CERNAIA;45.07082;7.67415;1;1;12720000265;304_5BU
5U;3;306;CATTANEO SUD;C.ORBASSANO DOPO P.CATTANEO;45.035070000000005;7.62323;1;12;12720002380;306_5U
5BU;3;306;CATTANEO SUD;C.ORBASSANO DOPO P.CATTANEO;45.035070000000005;7.62323;1;12;12720002380;306_5BU
71U;3;306;CATTANEO SUD;C.ORBASSANO DOPO P.CATTANEO;45.035070000000005;7.62323;1;12;12720002380;306_71U
74U;3;306;CATTANEO SUD;C.ORBASSANO DOPO P.CATTANEO;45.035070000000005;7.62323;1;12;12720002380;306_74U
5U;3;312;PITAGORA;C.ORBASSANO N.238;45.040620000000004;7.63485;1;11;12720002333;312_5U
5BU;3;312;PITAGORA;C.ORBASSANO N.238;45.040620000000004;7.63485;1;11;12720002333;312_5BU
S05U;3;312;PITAGORA;C.ORBASSANO N.238;45.040620000000004;7.63485;1;11;12720002333;312_S05U
5U;3;316;FILADELFIA;C.ORBASSANO / V.FILADELFIA;45.04364;7.64098;1;11;12720002143;316_5U
5BU;3;316;FILADELFIA;C.ORBASSANO / V.FILADELFIA;45.04364;7.64098;1;11;12720002143;316_5BU
S05U;3;316;FILADELFIA;C.ORBASSANO / V.FILADELFIA;45.04364;7.64098;1;11;12720002143;316_S05U
5U;3;326;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05308;7.6567;1;3;12720001191;326_5U
5BU;3;326;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05308;7.6567;1;3;12720001191;326_5BU
64U;3;326;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05308;7.6567;1;3;12720001191;326_64U
66U;3;326;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05308;7.6567;1;3;12720001191;326_66U
S05U;3;326;ORBASSANO;C.ROSSELLI / L.GO ORBASSANO;45.05308;7.6567;1;3;12720001191;326_S05U
5U;3;328;FERRARIS SUD;C.ROSSELLI DOPO C.G.FERRARIS;45.05215;7.66058;1;3;12720001193;328_5U
5BU;3;328;FERRARIS SUD;C.ROSSELLI DOPO C.G.FERRARIS;45.05215;7.66058;1;3;12720001193;328_5BU
64U;3;328;FERRARIS SUD;C.ROSSELLI DOPO C.G.FERRARIS;45.05215;7.66058;1;3;12720001193;328_64U
66U;3;328;FERRARIS SUD;C.ROSSELLI DOPO C.G.FERRARIS;45.05215;7.66058;1;3;12720001193;328_66U
S05U;3;328;FERRARIS SUD;C.ROSSELLI DOPO C.G.FERRARIS;45.05215;7.66058;1;3;12720001193;328_S05U
5U;3;334;EINAUDI;C.G.FERRARIS / C.EINAUDI;45.0588;7.66605;1;3;12720000817;334_5U
5BU;3;334;EINAUDI;C.G.FERRARIS / C.EINAUDI;45.0588;7.66605;1;3;12720000817;334_5BU
64U;3;334;EINAUDI;C.G.FERRARIS / C.EINAUDI;45.0588;7.66605;1;3;12720000817;334_64U
S05U;3;334;EINAUDI;C.G.FERRARIS / C.EINAUDI;45.0588;7.66605;1;3;12720000817;334_S05U
5U;3;336;PASTRENGO;C.G.FERRARIS / C.DUCA D'AOSTA;45.061209999999996;7.667789999999999;1;3;12720000805;336_5U
5BU;3;336;PASTRENGO;C.G.FERRARIS / C.DUCA D'AOSTA;45.061209999999996;7.667789999999999;1;3;12720000805;336_5BU
64U;3;336;PASTRENGO;C.G.FERRARIS / C.DUCA D'AOSTA;45.061209999999996;7.667789999999999;1;3;12720000805;336_64U
S05U;3;336;PASTRENGO;C.G.FERRARIS / C.DUCA D'AOSTA;45.061209999999996;7.667789999999999;1;3;12720000805;336_S05U
5U;3;338;STATI UNITI;C.G.FERRARIS DOPO C.STATI UNITI;45.06284;7.668880000000001;1;3;12720000794;338_5U
5BU;3;338;STATI UNITI;C.G.FERRARIS DOPO C.STATI UNITI;45.06284;7.668880000000001;1;3;12720000794;338_5BU
64U;3;338;STATI UNITI;C.G.FERRARIS DOPO C.STATI UNITI;45.06284;7.668880000000001;1;3;12720000794;338_64U
S05U;3;338;STATI UNITI;C.G.FERRARIS DOPO C.STATI UNITI;45.06284;7.668880000000001;1;3;12720000794;338_S05U
5U;3;340;G.A.M.;C.G.FERRARIS DOPO V.MAGENTA;45.064479999999996;7.6700800000000005;1;3;12720003213;340_5U
5BU;3;340;G.A.M.;C.G.FERRARIS DOPO V.MAGENTA;45.064479999999996;7.6700800000000005;1;3;12720003213;340_5BU
64U;3;340;G.A.M.;C.G.FERRARIS DOPO V.MAGENTA;45.064479999999996;7.6700800000000005;1;3;12720003213;340_64U
S05U;3;340;G.A.M.;C.G.FERRARIS DOPO V.MAGENTA;45.064479999999996;7.6700800000000005;1;3;12720003213;340_S05U
ST1U;3;340;G.A.M.;C.G.FERRARIS DOPO V.MAGENTA;45.064479999999996;7.6700800000000005;1;3;12720003213;340_ST1U
5U;3;344;MONTECUCCOLI;C.G.FERRARIS N.18;45.06859;7.67265;1;1;12720000291;344_5U
52U;3;344;MONTECUCCOLI;C.G.FERRARIS N.18;45.06859;7.67265;1;1;12720000291;344_52U
5BU;3;344;MONTECUCCOLI;C.G.FERRARIS N.18;45.06859;7.67265;1;1;12720000291;344_5BU
50U;3;225;OSPEDALE GIOVANNI BOSCO;P DEL DONATORE DI SANGUE;45.09656;7.70012;1;20;12720003331;225_50U
50U;3;1256;QUERCE SUD;V DEGLI ULIVI / V DELLE QUERCE;45.12961;7.705830000000001;1;19;12720003036;1256_50U
50U;3;1257;ULIVI N.12;V DEGLI ULIVI FRONTE N.12;45.13214;7.707000000000001;1;19;12720003041;1257_50U
50U;3;1259;ABETI NORD;V DEGLI ULIVI N.19;45.13255;7.711;1;19;12720003041;1259_50U
50U;3;1261;ULIVI N.37;V DEGLI ULIVI N.35-37;45.13157;7.713610000000001;1;19;12720003041;1261_50U
50U;3;1263;ULIVI N.112;V DEGLI ULIVI FRONTE N.112;45.12852;7.716239999999999;1;19;12720003041;1263_50U
50U;3;1265;ULIVI;V DELLE QUERCE FRONTE N.81;45.12726;7.71367;1;19;12720003041;1265_50U
50U;3;1267;ABETI;V DELLE QUERCE FRONTE N.49;45.129;7.71005;1;19;12720002765;1267_50U
50U;3;1269;FRASSINI;V.FALCHERA / V DELLE ROBINIE;45.1272;7.70874;2;19;12720002765;1269_50U
50U;3;1271;BETULLE;V.FALCHERA N.60;45.12512;7.70892;1;19;12720002764;1271_50U
50U;3;1273;ABBADIA DI STURA;V.FALCHERA / STR.ABBADIA DI STURA;45.12305;7.707560000000001;1;19;12720002545;1273_50U
50U;3;1275;CUORGNÈ;V.FALCHERA / STR. CUORGNE';45.12236;7.704219999999999;1;19;12720002545;1275_50U
50U;3;1375;FALCHERA;VIA DELLE QUERCE DOPO VIA DEGLI ULIVI;45.12907;7.707330000000001;1;19;12720002765;1375_50U
50U;3;1186;IVREA;C.VERCELLI N. 415;45.11722;7.70442;1;19;12720002552;1186_50U
51U;3;1186;IVREA;C.VERCELLI N. 415;45.11722;7.70442;1;19;12720002552;1186_51U
50U;3;1188;ANTIOCA;C.VERCELLI N. 397;45.11634;7.70125;2;19;12720002555;1188_50U
51U;3;1188;ANTIOCA;C.VERCELLI N. 397;45.11634;7.70125;2;19;12720002555;1188_51U
50U;3;1190;BELGIOIOSO;C.VERCELLI N. 297;45.11073;7.69775;2;19;12720002448;1190_50U
51U;3;1190;BELGIOIOSO;C.VERCELLI N. 297;45.11073;7.69775;2;19;12720002448;1190_51U
50U;3;1192;CENA;C.VERCELLI N. 279/A;45.10887;7.69724;1;19;12720002448;1192_50U
51U;3;1192;CENA;C.VERCELLI N. 279/A;45.10887;7.69724;1;19;12720002448;1192_51U
50U;3;1258;QUERCE;V DEGLI ABETI N.6;45.12988;7.71033;1;19;12720003697;1258_50U
50U;3;1260;ABETI NORD;V DEGLI ULIVI FRONTE N.19;45.13237;7.7110899999999996;1;19;12720003697;1260_50U
50U;3;1262;ULIVI N.82;V DEGLI ULIVI N.82;45.13051;7.7156199999999995;1;19;12720002543;1262_50U
50U;3;1264;ULIVI N.112;V DEGLI ULIVI N.112;45.12873;7.716139999999999;1;19;12720002543;1264_50U
50U;3;1266;ROBINIE;V DELLE QUERCE N.75;45.12755;7.7130600000000005;1;19;12720002543;1266_50U
50U;3;1268;FRASSINI;P.FALCHERA / V DEI FRASSINI;45.12723;7.7081100000000005;2;19;12720002765;1268_50U
50U;3;1270;BETULLE;V.FALCHERA N.57;45.12519;7.7087;1;19;12720002766;1270_50U
50U;3;1272;ABBADIA DI STURA;V.FALCHERA FRONTE STR.ABBADIA DI STURA;45.12303;7.70708;1;19;12720003036;1272_50U
50U;3;1274;CUORGNÈ;V.FALCHERA / STR.TO-CUORGNE';45.12259;7.70392;1;19;12720003036;1274_50U
50U;3;1362;PARK STURA;PARCHEGGIO STURA;45.12032;7.71127;1;19;12720002550;1362_50U
51U;3;1362;PARK STURA;PARCHEGGIO STURA;45.12032;7.71127;1;19;12720002550;1362_51U
50U;3;1189;ANTIOCA;C.VERCELLI N. 354;45.11622;7.70176;1;19;12720002556;1189_50U
51U;3;1189;ANTIOCA;C.VERCELLI N. 354;45.11622;7.70176;1;19;12720002556;1189_51U
50U;3;1191;BELGIOIOSO;C.VERCELLI PRIMA DI V. BELGIOIOSO;45.1114;7.6982;1;19;12720002449;1191_50U
51U;3;1191;BELGIOIOSO;C.VERCELLI PRIMA DI V. BELGIOIOSO;45.1114;7.6982;1;19;12720002449;1191_51U
50U;3;1193;CENA;C.VERCELLI / V.CENA;45.10913;7.69767;2;19;12720003553;1193_50U
51U;3;1193;CENA;C.VERCELLI / V.CENA;45.10913;7.69767;2;19;12720003553;1193_51U
50U;3;1201;GOTTARDO;C.VERCELLI N. 165;45.100609999999996;7.693789999999999;1;19;12720001763;1201_50U
51U;3;1201;GOTTARDO;C.VERCELLI N. 165;45.100609999999996;7.693789999999999;1;19;12720001763;1201_51U
50U;3;1203;RONDISSONE;C.VERCELLI FRONTE N. 140;45.098040000000005;7.69258;2;18;12720001696;1203_50U
51U;3;1203;RONDISSONE;C.VERCELLI FRONTE N. 140;45.098040000000005;7.69258;2;18;12720001696;1203_51U
50U;3;1205;LAURO ROSSI;C.VERCELLI N. 111;45.09505;7.691110000000001;2;18;12720001705;1205_50U
51U;3;1205;LAURO ROSSI;C.VERCELLI N. 111;45.09505;7.691110000000001;2;18;12720001705;1205_51U
50U;3;1207;VALPRATO;C.VERCELLI / V.VALPRATO;45.09323;7.690239999999999;1;18;12720001714;1207_50U
51U;3;1207;VALPRATO;C.VERCELLI / V.VALPRATO;45.09323;7.690239999999999;1;18;12720001714;1207_51U
50U;3;1209;CRISPI NORD;C.VERCELLI / V.COURMAYEUR;45.09012;7.68877;1;18;12720001731;1209_50U
51U;3;1209;CRISPI NORD;C.VERCELLI / V.COURMAYEUR;45.09012;7.68877;1;18;12720001731;1209_51U
50U;3;1210;CRISPI SUD;C.VERCELLI / C.VIGEVANO;45.088440000000006;7.68796;1;7;12720003246;1210_50U
51U;3;1210;CRISPI SUD;C.VERCELLI / C.VIGEVANO;45.088440000000006;7.68796;1;7;12720003246;1210_51U
50U;3;1212;CUNEO;C.VERCELLI FRONTE N. 28;45.086690000000004;7.686960000000001;1;7;12720001058;1212_50U
51U;3;1212;CUNEO;C.VERCELLI FRONTE N. 28;45.086690000000004;7.686960000000001;1;7;12720001058;1212_51U
50U;3;1214;VII CIRCOSCRIZIONE;C.VERCELLI / C.EMILIA;45.08422;7.68576;1;7;12720001079;1214_50U
51U;3;1214;VII CIRCOSCRIZIONE;C.VERCELLI / C.EMILIA;45.08422;7.68576;1;7;12720001079;1214_51U
50U;3;1921;BAZZI;C.SO XI FEBBRAIO DOPO V. BAZZI;45.0779;7.6879;1;7;12720000495;1921_50U
50U;3;3538;GERMAGNANO;C. VERCELLI PRIMA DI V. GERMAGNANO;45.11507;7.698869999999999;2;19;12720002555;3538_50U
51U;3;3538;GERMAGNANO;C. VERCELLI PRIMA DI V. GERMAGNANO;45.11507;7.698869999999999;2;19;12720002555;3538_51U
50U;3;1200;PORPORA;C.VERCELLI / V. MARTORELLI;45.10041;7.693969999999999;1;19;12720001764;1200_50U
51U;3;1200;PORPORA;C.VERCELLI / V. MARTORELLI;45.10041;7.693969999999999;1;19;12720001764;1200_51U
50U;3;1202;RONDISSONE;C.VERCELLI N. 144 BIS;45.09814;7.692830000000001;1;18;12720001615;1202_50U
51U;3;1202;RONDISSONE;C.VERCELLI N. 144 BIS;45.09814;7.692830000000001;1;18;12720001615;1202_51U
50U;3;1204;LAURO ROSSI;C.VERCELLI N. 116;45.09503;7.691330000000001;1;18;12720001634;1204_50U
51U;3;1204;LAURO ROSSI;C.VERCELLI N. 116;45.09503;7.691330000000001;1;18;12720001634;1204_51U
50U;3;1206;VALPRATO;C.VERCELLI N. 96;45.0933;7.6904699999999995;1;18;12720001645;1206_50U
51U;3;1206;VALPRATO;C.VERCELLI N. 96;45.0933;7.6904699999999995;1;18;12720001645;1206_51U
50U;3;1208;CRISPI NORD;C.VERCELLI PRIMA DI V.MALONE;45.08999;7.68888;1;18;12720001686;1208_50U
51U;3;1208;CRISPI NORD;C.VERCELLI PRIMA DI V.MALONE;45.08999;7.68888;1;18;12720001686;1208_51U
50U;3;1211;CRISPI SUD;C.VERCELLI / C.VIGEVANO;45.08854;7.68818;2;7;12720001050;1211_50U
51U;3;1211;CRISPI SUD;C.VERCELLI / C.VIGEVANO;45.08854;7.68818;2;7;12720001050;1211_51U
50U;3;1213;CUNEO;C.VERCELLI N. 22;45.08578;7.686780000000001;1;7;12720001069;1213_50U
51U;3;1213;CUNEO;C.VERCELLI N. 22;45.08578;7.686780000000001;1;7;12720001069;1213_51U
50U;3;1215;VII CIRCOSCRIZIONE;C.VERCELLI DOPO C.EMILIA;45.084509999999995;7.686210000000001;1;7;12720001080;1215_50U
51U;3;1215;VII CIRCOSCRIZIONE;C.VERCELLI DOPO C.EMILIA;45.084509999999995;7.686210000000001;1;7;12720001080;1215_51U
51U;3;1187;IVREA;C.VERCELLI / V. IVREA;45.11705;7.70472;1;19;12720002553;1187_51U
51U;3;1118;BOLZANO;CORSO BOLZANO;45.07335;7.667510000000001;1;1;12720000261;1118_51U
W15U;3;1118;BOLZANO;CORSO BOLZANO;45.07335;7.667510000000001;1;1;12720000261;1118_W15U
52U;3;1378;SCIALOJA;V.SCIALOJA FRONTE N.48;45.10777;7.69008;1;17;12720003028;1378_52U
67U;3;1378;SCIALOJA;V.SCIALOJA FRONTE N.48;45.10777;7.69008;1;17;12720003028;1378_67U
52U;3;1380;ALA DI STURA;V.REISS ROMOLI FRONTE N. 108;45.10913;7.68628;1;17;12720002447;1380_52U
62U;3;1380;ALA DI STURA;V.REISS ROMOLI FRONTE N. 108;45.10913;7.68628;1;17;12720002447;1380_62U
67U;3;1380;ALA DI STURA;V.REISS ROMOLI FRONTE N. 108;45.10913;7.68628;1;17;12720002447;1380_67U
52U;3;1382;DELLA CELLA;V.REISS ROMOLI N.169;45.10989;7.68105;2;17;12720002446;1382_52U
62U;3;1382;DELLA CELLA;V.REISS ROMOLI N.169;45.10989;7.68105;2;17;12720002446;1382_62U
67U;3;1382;DELLA CELLA;V.REISS ROMOLI N.169;45.10989;7.68105;2;17;12720002446;1382_67U
52U;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_52U
60U;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_60U
67U;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_67U
72U;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_72U
72BU;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_72BU
W60U;3;1765;TREVISO;V. LIVORNO DOPO VIA TREVISO;45.08747;7.669689999999999;1;6;12720001108;1765_W60U
52U;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_52U
60U;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_60U
67U;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_67U
72U;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_72U
72BU;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_72BU
W60U;3;1947;UMBRIA;V. LIVORNO / V. CEVA;45.08546;7.6689;1;6;12720003805;1947_W60U
52U;3;2176;SANTA CHIARA;V DELLA CONSOLATA / P DELLA CONSOLATA;45.076840000000004;7.678789999999999;1;1;12720000006;2176_52U
67U;3;2176;SANTA CHIARA;V DELLA CONSOLATA / P DELLA CONSOLATA;45.076840000000004;7.678789999999999;1;1;12720000006;2176_67U
W60U;3;2176;SANTA CHIARA;V DELLA CONSOLATA / P DELLA CONSOLATA;45.076840000000004;7.678789999999999;1;1;12720000006;2176_W60U
52U;3;2178;GARIBALDI;V DELLA CONSOLATA / V.GARIBALDI;45.074009999999994;7.67692;1;1;12720000038;2178_52U
67U;3;2178;GARIBALDI;V DELLA CONSOLATA / V.GARIBALDI;45.074009999999994;7.67692;1;1;12720000038;2178_67U
W60U;3;2178;GARIBALDI;V DELLA CONSOLATA / V.GARIBALDI;45.074009999999994;7.67692;1;1;12720000038;2178_W60U
