codiceIsil;denominazioni.ufficiale;ente;indirizzo.via-piazza;tipologia-amministrativa;tipologia-funzionale;accesso.portatori-handicap;accesso.riservato;comune;position_label;Lat;Long
IT-RM1822;Biblioteca dell'Università degli studi Guglielmo Marconi;Università degli studi Guglielmo Marconi;Via Plinio 44;Universita' non statali;Istituto di insegnamento superiore;;;Roma;386;41,9072549;12,4646623
IT-RM1884;Biblioteca comunale multimediale Chris Cappell;Comune di Anzio;Viale Antium 7/A;Comune;Pubblica;;False;Roma;387;41,4621465;12,6269966
IT-RM1892;Biblioteca Attiva Ariccia;Comune di Ariccia;Via Flora 3;Comune;Pubblica;;False;Roma;388;41,7204946;12,6726014
IT-RM1898;Biblioteca del Pontificio Collegio Maronita;Pontificio Collegio Maronita;Porta Pinciana, 18;Enti ecclesiastici;Importante non specializzata;True;False;Roma;389;41,90836;12,48708
IT-RM1907;Biblioteca Beatrice Costanzo del Liceo Giulio Cesare;Ministero dell'istruzione, dell'Università e della ricerca. Liceo classico statale Giulio Cesare;Corso Trieste 48;Presidenza del consiglio dei ministri e ministeri;Scolastica;;False;Roma;390;41,9186525;12,5069816
IT-RM1909;Biblioteca Memoria;Famiglia Villoresi;Via Carlo Bartolomeo Piazza 30;Privati - Famiglie;NON SPECIFICATA;;True;Roma;391;41,9142728;12,5187392
IT-RM1915;Biblioteca del Liceo Statale Terenzio Mamiani;Ministero dell'istruzione, dell'università e della ricerca. Liceo Statale Terenzio Mamiani;Viale delle Milizie 30;Presidenza del consiglio dei ministri e ministeri;Scolastica;True;False;Roma;392;41,9125891;12,4632025999999
IT-RM1916;Biblioteca provinciale dei Fratelli delle Scuole Cristiane;Provincia dei fratelli delle Scuole Cristiane;viale del Vignola, 56;Enti ecclesiastici;NON SPECIFICATA;True;False;Roma;393;41,9255351;12,4664167
IT-RM1917;Biblioteca dell'Istituto Pio IX;Provincia dei fratelli delle Scuole Cristiane;via di Santa Prisca, 8;Enti ecclesiastici;Importante non specializzata;True;False;Roma;394;41,88337;12,48333
IT-RM1918;Biblioteca Demerodiana;Provincia dei fratelli delle Scuole Cristiane;Via di S. Sebastianello, 3;Enti ecclesiastici;NON SPECIFICATA;True;False;Roma;395;41,9067808;12,4820156000001
IT-RM2015;Biblioteca Don Agostino Roscelli dell'Istituto paritario Immacolata;Istituto delle suore dell'Immacolata;Via Monza 21;Enti ecclesiastici;Scolastica;True;True;Roma;396;41,8848765;12,5152949000001
IT-RM2022;Biblioteca dell'Abbazia di san Paolo fuori le mura;Abbazia S. Paolo fuori le mura;Via Ostiense, 186;Enti ecclesiastici;Importante non specializzata;False;False;Roma;397;41,85791;12,47788
IT-RN0002;Centro di pubblica lettura di Ospedaletto;Comune di Coriano;Via Borgata 53;Comune;Pubblica;;False;Roma;398;43,9817523;12,5692164
IT-RN0003;Biblioteca comunale Giovanni Antonio Battarra;Comune di Coriano;Via Martin Luther King 13;Comune;Pubblica;;False;Roma;399;43,9651157;12,6033481
IT-RN0005;Biblioteca comunale;Comune di Misano Adriatico;Via Rossini, 7;Comune;Pubblica;True;False;Roma;400;43,9795749;12,689005
IT-RN0006;Biblioteca comunale Giovanni Muzzarelli;Comune di Mondaino;Via Secondaria Levante 1;Comune;Pubblica;;False;Roma;401;43,8548469;12,671614
IT-RN0009;Biblioteca comunale;Comune di Montegridolfo;Via Roma 2;Comune;Pubblica;;False;Roma;402;43,8589896;12,6889146
IT-RN0010;Biblioteca comunale Gaspare Mariotti;Comune di Morciano di Romagna;Piazza del Popolo 1;Comune;Pubblica;;False;Roma;403;43,9139036;12,6455543
IT-RN0011;Biblioteca comunale Pio Campidelli;Comune di Poggio Berni;Via Santarcangiolese, 4631;Comune;Pubblica;;False;Roma;404;44,0268363;12,4079884
IT-RN0013;Biblioteca civica Gambalunga;Comune di Rimini;Via Gambalunga 27;Comune;Pubblica;;False;Roma;405;44,0616558;12,5678351
IT-RN0014;Biblioteca del Convento Le Grazie;;Viale S. Bernardino 26;Enti ecclesiastici;NON SPECIFICATA;;;Roma;406;44,058317;12,5679949
IT-RN0015;Biblioteca comunale Publio Francesco Modesti;Comune di Saludecio;Piazza Beato A. Ronconi 1;Comune;Pubblica;;False;Roma;407;43,872824;12,668548
IT-RN0016;Biblioteca comunale Giuseppe Tasini;Comune di San Clemente;Piazza G. Mazzini 12;Comune;Pubblica;;False;Roma;408;43,9323491;12,6254605
IT-RN0020;Biblioteca comunale Alfredo Panzini;Comune di Bellaria-Igea Marina;Via P. Guidi 108;Comune;Pubblica;;False;Roma;409;44,147837;12,4625817
IT-RN0023;Biblioteca comunale;Comune di San Giovanni in Marignano;Via Roma 59;Comune;Pubblica;;False;Roma;410;43,9391995;12,7138376
IT-RN0027;Biblioteca comunale;Comune di Riccione;Viale Lazio 6 - Centro della Pesa;Comune;Pubblica;;False;Roma;411;43,9947081;12,6525337
IT-RN0028;Biblioteca comunale Antonio Baldini;Comune di Santarcangelo di Romagna;Via Cavallotti 3;Comune;Pubblica;;False;Roma;412;44,0629915;12,4474899
IT-RN0030;Biblioteca centrale Campus di Rimini Alma Mater Studiorum Università di Bologna. Sede di Rimini;Università degli studi di Bologna;Via Vittime Civili 5;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;413;44,0636182;12,5689914
IT-RN0031;Biblioteca comunale don L. Milani;Comune di Verucchio;Via Casale 119;Comune;Pubblica;;False;Roma;414;44,0051775;12,4365316
IT-RN0034;Biblioteca Centro giovani Quartiere 5 - S. Giustina;Comune di Rimini;Via Montiano 14;Comune;Pubblica;;False;Roma;415;44,0682143;12,4817908
IT-RN0042;Centro di documentazione ambientale del WWF. Sezione di Rimini;World wildlife found - WWF Italia;Via Rinaldo Orsini 26;Organizzazioni internazionali;NON SPECIFICATA;;False;Roma;416;44,0697964;12,5684382
IT-RN0043;Biblioteca comunale;Comune di Montefiore Conca;Via Europa, 96;Comune;Pubblica;;False;Roma;417;43,8872102;12,6118854
IT-RN0045;Biblioteca Centro di lettura di Monte Colombo;;Vicolo Malatesta, 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;418;43,9205323;12,5528659
IT-RN0047;Biblioteca del Liceo statale Alessandro Serpieri;Ministero dell'istruzione, dell'università e della ricerca. Liceo statale Alessandro Serpieri;Via Sacramora 52;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;419;44,08405;12,5354
IT-RN0081;Biblioteca Rilego e Rileggo;Associazione Culturale Rilego e Rileggo;Via Rocca 24;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;;False;Roma;420;43,9836617157181;12,421737924537
IT-RN0083;Biblioteca Comunale;Comune di Montescudo-Monte Colombo;Via Indipendenza 128;Comune;Pubblica;;False;Roma;421;43,9120993216784;12,5577727701447
IT-RO0001;Biblioteca capitolare;;Via Vescovado;NON SPECIFICATA;NON SPECIFICATA;;;Roma;422;45,0569096;12,0561105
IT-RO0002;BIBLIOTECA COMUNALE DI ADRIA;COMUNE DI ADRIA;PIAZZA BOCCHI, 6;Comune;Pubblica;True;False;Roma;423;45,0542799;12,0550063
IT-RO0003;BIBLIOTECA COMUNALE DI ARIANO NEL POLESINE;Comune di Ariano nel Polesine;VIA ROMA, 1;Comune;Pubblica;True;False;Roma;424;44,9455986;12,1236115
IT-RO0004;BIBLIOTECA COMUNALE DI ARQUÀ POLESINE;COMUNE DI ARQUÀ POLESINE;VIA ROMA, 6;Comune;Pubblica;;False;Roma;425;45,0111674;11,7415015
IT-RO0005;BIBLIOTECA COMUNALE DI BADIA POLESINE;COMUNE DI BADIA POLESINE;VIA DON MINZONI 88;Comune;Pubblica;True;False;Roma;426;45,093049;11,4930279
IT-RO0006;BIBLIOTECA COMUNALE DI BAGNOLO DI PO;Comune di Bagnolo di Po;PIAZZA GUGLIELMO MARCONI, 159;Comune;Pubblica;;False;Roma;427;45,0154537;11,5002251
IT-RO0007;BIBLIOTECA COMUNALE DI BERGANTINO 'BELLINI';COMUNE DI BERGANTINO;PIAZZA MATTEOTTI, 85;Comune;Pubblica;True;False;Roma;428;45,0602206;11,2535322
IT-RO0008;BIBLIOTECA COMUNALE DI BOSARO;PROVINCIA DI ROVIGO;P.ZZA MADONNA DI SAN LUCA, 238;Unione di Comuni;Pubblica;True;False;Roma;429;45,825145;10,4632166
IT-RO0009;BIBLIOTECA COMUNALE DI CALTO;COMUNE DI CALTO;PIAZZA IV NOVEMBRE, 165;Comune;Pubblica;True;False;Roma;430;44,990068;11,3581211
IT-RO0010;BIBLIOTECA COMUNALE DI CANARO;Comune di Canaro;VIA MORANDI, 57 A;Comune;Pubblica;False;False;Roma;431;44,935267;11,677487
IT-RO0011;BIBLIOTECA COMUNALE DI CANDA;COMUNE DI CANDA;VIA GUGLIELMO MARCONI, 35;Comune;Pubblica;True;False;Roma;432;45,0341937;11,5063331
IT-RO0012;BIBLIOTECA COMUNALE MATTIA BORTOLOTTI DI CASTELGUGLIELMO;COMUNE DI CASTELGUGLIELMO;Via Magenta, 83;Comune;Pubblica;True;False;Roma;433;45,0257565;11,5364512
IT-RO0014;BIBLIOTECA COMUNALE DI CASTELMASSA;COMUNE DI CASTELMASSA;VIA CESARE BATTISTI, 115;Comune;Pubblica;True;False;Roma;434;45,0192013;11,3116217
IT-RO0015;BIBLIOTECA COMUNALE FELICE CHILANTI DI CENESELLI;COMUNE DI CENESELLI;PIAZZA MARCONI;Comune;Pubblica;True;False;Roma;435;45,013096;11,3694119
IT-RO0016;BIBLIOTECA COMUNALE DI CEREGNANO;COMUNE DI CEREGNANO;P.ZZA MARCONI, 33;Comune;Pubblica;True;False;Roma;436;45,0500772;11,8705617
IT-RO0017;BIBLIOTECA COMUNALE DI PORTO VIRO;COMUNE DI PORTO VIRO;VIA NAVI ROMANE N. 8;Comune;Pubblica;True;False;Roma;437;45,0240963;12,2166854
IT-RO0018;BIBLIOTECA COMUNALE DI COSTA DI ROVIGO;Comune di Costa di Rovigo;PIAZZA SAN ROCCO, 17;Comune;Pubblica;True;False;Roma;438;45,04879;11,6943827
IT-RO0020;BIBLIOTECA COMUNALE DI PORTO VIRO 'LA BOTTEGA DI PINOCCHIO';COMUNE DI PORTO VIRO;VIA PIAVE, 9;Comune;Pubblica;False;False;Roma;439;45,0382399;12,2166039
IT-RO0022;BIBLIOTECA COMUNALE DI FIESSO UMBERTIANO;Comune di Fiesso Umbertiano;VIA GIUSEPPE VERDI, 480;Comune;Pubblica;True;False;Roma;440;44,9612035;11,6046987
